4488,MT41386,Basic,Bachelor,Employed,M,Rural,Married,4
4489,MT53449,Extended,Master,Retired,F,Suburban,Married,1
4490,MT58123,Basic,College,Employed,M,Suburban,Married,3
4491,MT67399,Extended,Bachelor,Employed,F,Urban,Divorced,5
4492,MT78037,Basic,High School or Below,Employed,M,Suburban,Divorced,3
4493,MT91532,Extended,Bachelor,Employed,M,Rural,Married,3
4494,MT91823,Basic,College,Employed,F,Suburban,Married,1
4495,MT97446,Basic,Master,Employed,F,Urban,Married,3
4496,MU23938,Extended,Bachelor,Employed,M,Rural,Single,2
4497,MU53244,Extended,Bachelor,Unemployed,F,Urban,Married,3
4498,MU53420,Basic,High School or Below,Unemployed,M,Suburban,Married,2
4499,MU57098,Extended,Bachelor,Unemployed,F,Suburban,Married,2
4500,MU59158,Premium,Master,Employed,F,Urban,Married,1
4501,MU63232,Extended,Master,Employed,M,Rural,Single,1
4502,MU64306,Basic,College,Employed,M,Rural,Married,3
4503,MU67498,Basic,College,Unemployed,F,Suburban,Married,3
4504,MU75490,Basic,Bachelor,Employed,M,Urban,Married,2
4505,MU76701,Extended,College,Employed,F,Suburban,Married,4
4506,MU79385,Extended,College,Employed,M,Urban,Married,1
4507,MU88116,Basic,Master,Employed,F,Urban,Married,2
4508,MU96709,Basic,High School or Below,Employed,F,Suburban,Single,3
4509,MU97512,Basic,Bachelor,Employed,M,Suburban,Married,2
4510,MV19629,Extended,College,Employed,F,Rural,Single,2
4511,MV26494,Extended,College,Unemployed,M,Urban,Married,3
4512,MV41462,Basic,Bachelor,Employed,F,Suburban,Married,1
4513,MV54498,Basic,College,Employed,F,Rural,Single,3
4514,MV69686,Extended,Doctor,Employed,F,Urban,Married,2
4515,MV81355,Basic,High School or Below,Employed,M,Suburban,Married,3
4516,MV86976,Extended,High School or Below,Unemployed,M,Suburban,Single,3
4517,MV89967,Premium,College,Unemployed,F,Suburban,Single,2
4518,MV93555,Extended,High School or Below,Employed,F,Suburban,Single,2
4519,MV97958,Basic,Bachelor,Employed,F,Rural,Married,1
4520,MW40110,Basic,Bachelor,Unemployed,M,Suburban,Single,3
4521,MW46400,Premium,High School or Below,Unemployed,F,Suburban,Single,3
4522,MW48891,Basic,High School or Below,Unemployed,F,Suburban,Divorced,4
4523,MW54213,Basic,College,Unemployed,M,Suburban,Married,1
4524,MW57614,Basic,Bachelor,Disabled,F,Suburban,Divorced,1
4525,MW62634,Basic,High School or Below,Retired,M,Suburban,Married,3
4526,MW70227,Extended,College,Employed,M,Suburban,Married,3
4527,MW80236,Basic,Master,Unemployed,M,Suburban,Married,4
4528,MW83318,Basic,College,Employed,F,Suburban,Married,2
4529,MW98508,Basic,College,Employed,F,Rural,Married,2
4530,MX28412,Basic,College,Medical Leave,F,Suburban,Married,2
4531,MX48796,Basic,Bachelor,Unemployed,F,Suburban,Single,3
4532,MX50302,Basic,Bachelor,Employed,M,Urban,Divorced,2
4533,MX69639,Extended,High School or Below,Employed,F,Rural,Single,3
4534,MX76292,Basic,Doctor,Employed,F,Rural,Married,3
4535,MX80067,Basic,High School or Below,Employed,M,Suburban,Single,3
4536,MX89333,Basic,Bachelor,Unemployed,M,Suburban,Married,1
4537,MX93069,Extended,Doctor,Employed,M,Suburban,Married,2
4538,MX93376,Basic,College,Retired,F,Suburban,Divorced,3
4539,MX95450,Extended,College,Unemployed,F,Suburban,Single,2
4540,MX97096,Extended,College,Unemployed,F,Suburban,Single,5
4541,MY11682,Basic,Bachelor,Employed,M,Urban,Married,3
4542,MY13737,Basic,High School or Below,Employed,M,Rural,Married,3
4543,MY23958,Basic,Bachelor,Unemployed,M,Suburban,Single,3
4544,MY31220,Premium,College,Employed,F,Suburban,Married,3
4545,MY32149,Extended,Master,Unemployed,F,Rural,Married,3
4546,MY32188,Basic,Bachelor,Unemployed,M,Suburban,Single,2
4547,MY37953,Basic,Bachelor,Employed,F,Rural,Married,1
4548,MY43761,Extended,High School or Below,Employed,M,Suburban,Single,3
4549,MY51849,Basic,Bachelor,Unemployed,F,Suburban,Married,2
4550,MY55142,Basic,College,Employed,M,Suburban,Married,4
4551,MY56715,Extended,Bachelor,Employed,M,Suburban,Divorced,2
4552,MY60905,Basic,Bachelor,Unemployed,F,Suburban,Single,3
4553,MY64920,Basic,College,Employed,F,Suburban,Married,2
4554,MY80583,Basic,Bachelor,Employed,F,Suburban,Married,2
4555,MY80820,Basic,Bachelor,Employed,M,Rural,Married,3
4556,MY88518,Extended,Doctor,Employed,M,Suburban,Married,5
4557,MY89889,Basic,Bachelor,Unemployed,F,Suburban,Single,5
4558,MY97912,Extended,College,Unemployed,M,Suburban,Divorced,1
4559,MY98825,Basic,Bachelor,Employed,F,Rural,Divorced,3
4560,MZ10085,Basic,High School or Below,Employed,M,Suburban,Married,5
4561,MZ16820,Premium,High School or Below,Employed,M,Suburban,Married,5
4562,MZ23183,Basic,Bachelor,Unemployed,M,Suburban,Single,2
4563,MZ24175,Extended,College,Employed,F,Suburban,Divorced,1
4564,MZ30958,Extended,High School or Below,Retired,M,Suburban,Married,5
4565,MZ43298,Extended,Bachelor,Employed,F,Urban,Single,3
4566,MZ63755,Extended,Bachelor,Unemployed,F,Suburban,Divorced,3
4567,MZ65087,Basic,College,Employed,M,Rural,Divorced,2
4568,MZ79386,Extended,Bachelor,Employed,F,Rural,Married,3
4569,MZ81826,Premium,High School or Below,Employed,F,Suburban,Married,1
4570,MZ82036,Basic,College,Employed,M,Suburban,Divorced,5
4571,MZ84108,Extended,Bachelor,Employed,M,Urban,Single,1
4572,MZ85889,Basic,Master,Employed,F,Rural,Divorced,3
4573,MZ88454,Basic,Bachelor,Unemployed,F,Suburban,Single,2
4574,MZ89625,Premium,Bachelor,Employed,F,Suburban,Married,3
4575,NA12740,Basic,Master,Disabled,M,Rural,Married,2
4576,NA14154,Basic,Bachelor,Employed,M,Urban,Married,3
4577,NA21420,Basic,Bachelor,Employed,F,Rural,Divorced,2
4578,NA27429,Extended,High School or Below,Employed,F,Suburban,Married,5
4579,NA39347,Basic,College,Employed,M,Urban,Divorced,3
4580,NA43540,Extended,High School or Below,Unemployed,M,Rural,Married,4
4581,NA45983,Basic,College,Employed,M,Rural,Divorced,1
4582,NA56063,Extended,College,Unemployed,M,Suburban,Married,3
4583,NA82031,Basic,College,Employed,F,Rural,Divorced,4
4584,NA89685,Basic,College,Employed,M,Rural,Married,2
4585,NB10500,Extended,Bachelor,Employed,F,Suburban,Married,3
4586,NB18234,Basic,College,Employed,F,Rural,Single,5
4587,NB27041,Premium,High School or Below,Employed,F,Suburban,Married,1
4588,NB30472,Premium,College,Employed,F,Suburban,Married,1
4589,NB30963,Extended,High School or Below,Employed,M,Rural,Married,3
4590,NB39218,Premium,High School or Below,Employed,M,Suburban,Married,3
4591,NB40107,Extended,High School or Below,Unemployed,M,Suburban,Single,1
4592,NB54665,Basic,High School or Below,Employed,F,Rural,Single,1
4593,NB57112,Basic,Bachelor,Unemployed,F,Suburban,Single,2
4594,NB79936,Premium,Bachelor,Employed,M,Rural,Single,4
4595,NB81923,Basic,College,Unemployed,F,Suburban,Single,4
4596,NB82190,Basic,College,Employed,M,Rural,Single,2
4597,NB86692,Basic,College,Employed,F,Urban,Married,5
4598,NB86870,Basic,High School or Below,Unemployed,F,Suburban,Divorced,1
4599,NB87421,Premium,High School or Below,Employed,M,Rural,Married,1
4600,NB96938,Basic,College,Medical Leave,M,Suburban,Married,2
4601,NB98740,Basic,High School or Below,Employed,F,Suburban,Married,3
4602,NC34154,Basic,High School or Below,Disabled,F,Suburban,Married,3
4603,NC35008,Extended,College,Employed,F,Rural,Married,2
4604,NC40609,Extended,College,Unemployed,M,Suburban,Single,5
4605,NC42524,Extended,College,Employed,M,Suburban,Single,3
4606,NC47038,Basic,High School or Below,Employed,M,Suburban,Married,1
4607,NC53424,Basic,Bachelor,Unemployed,M,Suburban,Married,3
4608,NC58480,Basic,Bachelor,Employed,F,Urban,Married,5
4609,NC63295,Basic,High School or Below,Unemployed,M,Suburban,Married,1
4610,NC68853,Basic,High School or Below,Unemployed,M,Suburban,Married,2
4611,NC76877,Basic,Bachelor,Employed,F,Urban,Married,3
4612,NC78961,Basic,Bachelor,Employed,M,Suburban,Divorced,2
4613,NC80854,Basic,College,Unemployed,F,Suburban,Single,3
4614,NC98544,Extended,High School or Below,Employed,M,Suburban,Married,5
4615,NC99948,Basic,College,Unemployed,M,Suburban,Single,5
4616,ND29059,Extended,Bachelor,Employed,M,Urban,Married,2
4617,ND41876,Basic,High School or Below,Employed,M,Suburban,Married,1
4618,ND42562,Extended,High School or Below,Unemployed,M,Suburban,Single,3
4619,ND43316,Basic,High School or Below,Employed,M,Suburban,Married,2
4620,ND62955,Basic,Bachelor,Employed,M,Suburban,Married,5
4621,ND68993,Basic,Bachelor,Employed,F,Suburban,Divorced,5
4622,ND71187,Extended,Master,Employed,M,Suburban,Married,1
4623,ND77597,Basic,Bachelor,Employed,M,Suburban,Married,2
4624,ND80148,Premium,College,Employed,M,Urban,Married,3
4625,ND87334,Basic,High School or Below,Unemployed,M,Suburban,Married,3
4626,ND87457,Extended,Bachelor,Employed,M,Suburban,Divorced,5
4627,NE10467,Basic,High School or Below,Employed,F,Suburban,Married,1
4628,NE13752,Basic,Bachelor,Employed,M,Urban,Married,1
4629,NE16405,Basic,Bachelor,Employed,F,Urban,Married,3
4630,NE21279,Basic,Master,Unemployed,F,Suburban,Married,3
4631,NE22677,Extended,College,Unemployed,M,Suburban,Divorced,3
4632,NE24371,Extended,College,Medical Leave,F,Suburban,Married,2
4633,NE29938,Extended,College,Unemployed,F,Suburban,Single,3
4634,NE49052,Extended,High School or Below,Medical Leave,F,Urban,Married,3
4635,NE51159,Extended,College,Employed,M,Suburban,Married,2
4636,NE52009,Basic,College,Employed,M,Suburban,Married,3
4637,NE55975,Extended,High School or Below,Unemployed,F,Suburban,Divorced,5
4638,NE57101,Basic,College,Employed,M,Suburban,Married,2
4639,NE58217,Premium,Bachelor,Employed,F,Rural,Married,2
4640,NE60110,Premium,College,Employed,M,Suburban,Single,1
4641,NE67816,Basic,College,Employed,M,Suburban,Married,2
4642,NE70589,Basic,College,Disabled,M,Suburban,Married,3
4643,NE70831,Basic,High School or Below,Employed,F,Urban,Single,3
4644,NE73773,Basic,High School or Below,Unemployed,M,Suburban,Divorced,2
4645,NE79174,Basic,Bachelor,Employed,M,Suburban,Married,3
4646,NE83217,Extended,Bachelor,Employed,F,Suburban,Single,5
4647,NE85389,Basic,High School or Below,Unemployed,F,Suburban,Married,2
4648,NF20746,Basic,Bachelor,Unemployed,F,Suburban,Single,2
4649,NF25863,Extended,High School or Below,Employed,M,Suburban,Married,5
4650,NF31087,Basic,High School or Below,Employed,F,Suburban,Married,5
4651,NF35573,Basic,High School or Below,Unemployed,M,Suburban,Married,2
4652,NF51705,Basic,High School or Below,Employed,M,Urban,Single,5
4653,NF53775,Extended,College,Retired,F,Suburban,Married,3
4654,NF60680,Basic,High School or Below,Employed,F,Suburban,Married,1
4655,NF78904,Basic,Bachelor,Employed,F,Rural,Married,3
4656,NF82527,Basic,Bachelor,Unemployed,M,Suburban,Married,1
4657,NF90665,Basic,Bachelor,Employed,M,Urban,Married,2
4658,NG13451,Basic,High School or Below,Employed,M,Suburban,Single,2
4659,NG15645,Basic,Master,Employed,F,Rural,Married,3
4660,NG15940,Basic,High School or Below,Unemployed,M,Suburban,Single,3
4661,NG27780,Basic,College,Unemployed,M,Rural,Married,2
4662,NG34818,Extended,Bachelor,Employed,M,Rural,Married,3
4663,NG56399,Basic,High School or Below,Employed,M,Suburban,Divorced,1
4664,NG59515,Extended,College,Employed,M,Suburban,Married,3
4665,NG62780,Basic,High School or Below,Unemployed,F,Suburban,Single,2
4666,NG66579,Basic,Bachelor,Employed,M,Urban,Married,2
4667,NG68910,Basic,High School or Below,Employed,M,Suburban,Married,3
4668,NG69817,Basic,Bachelor,Unemployed,F,Suburban,Single,3
4669,NG82219,Basic,Bachelor,Employed,F,Urban,Married,2
4670,NG85002,Extended,High School or Below,Employed,M,Suburban,Married,4
4671,NG93751,Extended,Bachelor,Employed,M,Urban,Married,3
4672,NG94479,Basic,High School or Below,Employed,F,Urban,Married,1
4673,NG94966,Basic,College,Employed,M,Suburban,Divorced,3
4674,NH16984,Extended,Bachelor,Unemployed,F,Urban,Divorced,3
4675,NH19236,Basic,Master,Unemployed,M,Urban,Married,1
4676,NH24429,Basic,Doctor,Employed,M,Suburban,Single,1
4677,NH35059,Premium,College,Unemployed,M,Suburban,Married,5
4678,NH76558,Basic,High School or Below,Employed,F,Rural,Married,3
4679,NH85248,Basic,College,Unemployed,M,Suburban,Single,1
4680,NH95163,Premium,College,Medical Leave,F,Urban,Divorced,2
4681,NH99355,Basic,High School or Below,Unemployed,M,Suburban,Married,3
4682,NI17718,Basic,High School or Below,Unemployed,F,Suburban,Single,3
4683,NI18835,Basic,Bachelor,Employed,M,Rural,Married,3
4684,NI27358,Basic,College,Employed,F,Urban,Married,1
4685,NI44621,Extended,Master,Employed,F,Rural,Married,2
4686,NI46290,Basic,College,Employed,F,Rural,Divorced,2
4687,NI49607,Basic,College,Employed,F,Suburban,Married,2
4688,NI58226,Basic,High School or Below,Employed,F,Urban,Married,2
4689,NI66988,Extended,High School or Below,Unemployed,F,Suburban,Married,2
4690,NI68379,Extended,Master,Employed,M,Suburban,Married,2
4691,NI71089,Basic,College,Retired,M,Suburban,Single,3
4692,NI78185,Basic,College,Unemployed,M,Suburban,Single,3
4693,NI88122,Basic,College,Unemployed,F,Suburban,Single,3
4694,NI99807,Basic,College,Employed,M,Suburban,Married,2
4695,NJ10602,Basic,College,Employed,F,Urban,Married,4
4696,NJ11986,Premium,Master,Employed,F,Rural,Single,1
4697,NJ15094,Basic,Bachelor,Unemployed,F,Suburban,Married,4
4698,NJ21108,Basic,Bachelor,Employed,F,Suburban,Married,2
4699,NJ28041,Premium,High School or Below,Employed,M,Suburban,Married,2
4700,NJ29981,Extended,High School or Below,Unemployed,M,Suburban,Married,3
4701,NJ43658,Basic,Master,Disabled,M,Suburban,Married,3
4702,NJ46471,Basic,Bachelor,Employed,F,Rural,Married,2
4703,NJ46849,Basic,College,Unemployed,M,Suburban,Single,1
4704,NJ54277,Extended,College,Employed,F,Rural,Married,3
4705,NJ55678,Basic,Bachelor,Employed,F,Urban,Married,1
4706,NJ72300,Basic,Bachelor,Unemployed,F,Suburban,Married,2
4707,NJ88229,Basic,College,Employed,F,Rural,Single,3
4708,NK16909,Basic,Doctor,Employed,M,Suburban,Married,2
4709,NK20941,Extended,High School or Below,Employed,M,Rural,Single,3
4710,NK26146,Basic,College,Employed,F,Suburban,Divorced,4
4711,NK27819,Extended,College,Retired,M,Suburban,Married,1
4712,NK34682,Basic,Bachelor,Employed,M,Suburban,Married,2
4713,NK39001,Extended,Bachelor,Medical Leave,F,Urban,Married,2
4714,NK40551,Extended,High School or Below,Employed,F,Suburban,Married,3
4715,NK53902,Extended,High School or Below,Employed,M,Suburban,Married,2
4716,NK53911,Extended,High School or Below,Employed,M,Suburban,Married,3
4717,NK53938,Basic,Master,Employed,M,Suburban,Married,2
4718,NK71023,Extended,Bachelor,Employed,M,Suburban,Single,5
4719,NK73719,Premium,College,Employed,F,Rural,Divorced,3
4720,NK82261,Extended,High School or Below,Unemployed,M,Suburban,Single,3
4721,NK91488,Basic,Master,Employed,M,Suburban,Married,5
4722,NK91656,Extended,Master,Disabled,M,Suburban,Divorced,2
4723,NL17031,Extended,High School or Below,Unemployed,M,Suburban,Single,4
4724,NL17964,Basic,High School or Below,Employed,M,Suburban,Married,2
4725,NL32558,Extended,High School or Below,Disabled,F,Suburban,Married,1
4726,NL33789,Basic,Bachelor,Employed,F,Rural,Divorced,3
4727,NL39999,Basic,High School or Below,Medical Leave,M,Suburban,Divorced,4
4728,NL41409,Basic,Bachelor,Employed,F,Suburban,Married,2
4729,NL44360,Basic,Bachelor,Retired,F,Suburban,Divorced,2
4730,NL59273,Basic,Doctor,Employed,F,Urban,Married,2
4731,NL59519,Extended,College,Employed,F,Urban,Married,3
4732,NL68893,Basic,Bachelor,Employed,M,Rural,Married,3
4733,NL74789,Premium,Bachelor,Unemployed,F,Suburban,Single,3
4734,NL75739,Basic,High School or Below,Disabled,M,Suburban,Married,1
4735,NL80137,Extended,College,Disabled,F,Urban,Married,2
4736,NL85206,Basic,College,Employed,F,Rural,Married,3
4737,NL87371,Basic,Bachelor,Unemployed,M,Suburban,Divorced,2
4738,NL93182,Extended,Bachelor,Unemployed,M,Suburban,Single,5
4739,NM18924,Basic,High School or Below,Disabled,F,Rural,Divorced,2
4740,NM22175,Premium,College,Unemployed,M,Suburban,Married,2
4741,NM33351,Extended,Bachelor,Employed,F,Rural,Divorced,3
4742,NM37561,Basic,High School or Below,Employed,M,Rural,Married,3
4743,NM39588,Basic,Doctor,Employed,F,Rural,Married,4
4744,NM40177,Basic,Bachelor,Employed,M,Urban,Married,3
4745,NM42917,Extended,College,Employed,F,Rural,Married,1
4746,NM44679,Extended,College,Unemployed,M,Suburban,Married,3
4747,NM51858,Basic,High School or Below,Employed,M,Suburban,Married,2
4748,NM57315,Basic,Bachelor,Employed,M,Suburban,Divorced,3
4749,NM62724,Basic,High School or Below,Unemployed,M,Suburban,Single,4
4750,NM70181,Extended,Master,Employed,M,Rural,Married,2
4751,NM77390,Basic,High School or Below,Employed,M,Suburban,Single,5
4752,NM77735,Basic,Bachelor,Employed,F,Urban,Single,2
4753,NM88660,Extended,Master,Employed,M,Rural,Single,5
4754,NM91640,Basic,High School or Below,Unemployed,M,Suburban,Single,2
4755,NM95102,Basic,High School or Below,Employed,M,Suburban,Married,2
4756,NN40477,Basic,Bachelor,Employed,F,Suburban,Divorced,1
4757,NN44612,Basic,Bachelor,Employed,F,Urban,Divorced,5
4758,NN44758,Premium,High School or Below,Employed,F,Suburban,Married,1
4759,NN51066,Extended,High School or Below,Retired,F,Suburban,Married,2
4760,NN52789,Basic,Bachelor,Disabled,M,Suburban,Married,1
4761,NN53003,Basic,College,Medical Leave,M,Suburban,Divorced,3
4762,NN54114,Basic,Bachelor,Unemployed,M,Suburban,Single,1
4763,NN65590,Basic,College,Employed,F,Suburban,Single,3
4764,NN65845,Basic,Bachelor,Disabled,F,Suburban,Married,4
4765,NN66592,Basic,Bachelor,Employed,M,Urban,Married,3
4766,NN68193,Extended,College,Employed,M,Suburban,Married,4
4767,NN71951,Basic,High School or Below,Employed,F,Rural,Married,3
4768,NN76284,Basic,College,Unemployed,F,Suburban,Married,3
4769,NN79124,Basic,Bachelor,Employed,M,Urban,Married,5
4770,NN87570,Extended,Bachelor,Retired,M,Suburban,Married,2
4771,NN99001,Extended,College,Employed,F,Suburban,Married,1
4772,No19664,Basic,High School or Below,Employed,F,Suburban,Married,3
4773,No31089,Extended,Bachelor,Employed,F,Urban,Married,1
4774,No34698,Basic,Bachelor,Employed,M,Rural,Married,2
4775,No35621,Basic,Bachelor,Employed,M,Suburban,Single,1
4776,No36572,Premium,High School or Below,Employed,M,Suburban,Married,2
4777,No50634,Premium,College,Employed,M,Suburban,Married,2
4778,No59551,Extended,College,Retired,F,Suburban,Divorced,3
4779,No61408,Extended,Bachelor,Employed,F,Suburban,Married,3
4780,No69427,Basic,High School or Below,Employed,M,Rural,Married,3
4781,No73257,Basic,Bachelor,Employed,F,Rural,Divorced,5
4782,No73819,Extended,Master,Employed,F,Suburban,Married,3
4783,No73821,Extended,High School or Below,Employed,M,Suburban,Single,2
4784,No74162,Basic,High School or Below,Retired,M,Suburban,Divorced,1
4785,No81415,Extended,Bachelor,Employed,M,Suburban,Married,1
4786,No93155,Basic,Master,Disabled,M,Suburban,Married,1
4787,No94161,Basic,High School or Below,Employed,M,Rural,Divorced,3
4788,NP18074,Basic,Bachelor,Employed,F,Suburban,Married,1
4789,NP19156,Basic,Master,Employed,F,Urban,Divorced,1
4790,NP23146,Basic,College,Employed,F,Urban,Married,1
4791,NP30139,Extended,College,Employed,M,Suburban,Divorced,2
4792,NP33989,Premium,Bachelor,Unemployed,F,Rural,Married,2
4793,NP40205,Extended,Bachelor,Employed,M,Rural,Married,3
4794,NP60037,Basic,Bachelor,Employed,M,Suburban,Divorced,2
4795,NP66209,Basic,College,Unemployed,F,Suburban,Married,3
4796,NP88319,Basic,High School or Below,Disabled,F,Suburban,Married,2
4797,NP88496,Basic,High School or Below,Unemployed,F,Suburban,Married,5
4798,NP91656,Basic,Bachelor,Unemployed,F,Suburban,Single,3
4799,NQ18750,Premium,College,Unemployed,M,Suburban,Single,2
4800,NQ32487,Basic,High School or Below,Retired,F,Suburban,Single,3
4801,NQ42020,Basic,High School or Below,Employed,M,Urban,Married,2
4802,NQ45562,Premium,Master,Employed,M,Rural,Married,3
4803,NQ51389,Basic,High School or Below,Unemployed,M,Suburban,Single,2
4804,NQ67659,Basic,Bachelor,Employed,F,Suburban,Divorced,5
4805,NQ71171,Basic,Bachelor,Employed,M,Rural,Married,3
4806,NQ86532,Basic,High School or Below,Medical Leave,M,Suburban,Married,3
4807,NQ92014,Basic,High School or Below,Unemployed,F,Suburban,Single,3
4808,NR15332,Basic,High School or Below,Employed,M,Suburban,Married,3
4809,NR16284,Extended,College,Employed,F,Rural,Married,3
4810,NR18672,Basic,High School or Below,Employed,M,Rural,Married,5
4811,NR32615,Basic,College,Medical Leave,M,Suburban,Married,3
4812,NR49426,Basic,College,Employed,M,Suburban,Divorced,5
4813,NR66922,Extended,Master,Employed,M,Rural,Married,2
4814,NR99710,Basic,High School or Below,Disabled,F,Suburban,Married,1
4815,NS10490,Basic,Bachelor,Employed,F,Suburban,Married,2
4816,NS12730,Extended,Bachelor,Employed,M,Suburban,Married,2
4817,NS14955,Extended,Master,Employed,F,Rural,Married,2
4818,NS19456,Basic,College,Employed,F,Suburban,Married,2
4819,NS23754,Basic,High School or Below,Employed,F,Suburban,Married,3
4820,NS38229,Basic,College,Employed,F,Rural,Married,5
4821,NS39326,Basic,College,Employed,F,Urban,Married,3
4822,NS45347,Basic,College,Medical Leave,F,Suburban,Married,2
4823,NS51605,Basic,Master,Disabled,M,Suburban,Divorced,2
4824,NS57426,Extended,Bachelor,Employed,M,Suburban,Single,1
4825,NS74173,Basic,College,Employed,M,Rural,Married,5
4826,NS92256,Extended,Master,Employed,F,Rural,Married,2
4827,NT15165,Premium,Bachelor,Employed,F,Urban,Married,3
4828,NT19879,Basic,Bachelor,Medical Leave,F,Suburban,Married,1
4829,NT21324,Basic,College,Employed,M,Urban,Married,1
4830,NT25078,Extended,Bachelor,Employed,M,Suburban,Married,5
4831,NT36519,Basic,College,Employed,M,Suburban,Married,3
4832,NT38409,Basic,College,Employed,M,Urban,Single,3
4833,NT40494,Basic,High School or Below,Employed,F,Urban,Married,3
4834,NT43594,Basic,Bachelor,Retired,F,Suburban,Single,5
4835,NT59303,Premium,College,Employed,F,Suburban,Divorced,2
4836,NT66759,Extended,College,Employed,F,Rural,Married,1
4837,NT75612,Basic,College,Employed,F,Urban,Married,2
4838,NT76210,Basic,Bachelor,Unemployed,M,Suburban,Married,5
4839,NT77164,Basic,Doctor,Medical Leave,M,Rural,Married,1
4840,NT78297,Extended,Bachelor,Employed,F,Suburban,Single,2
4841,NT79981,Extended,High School or Below,Disabled,F,Suburban,Divorced,5
4842,NT82538,Basic,Bachelor,Unemployed,F,Suburban,Single,2
4843,NT89061,Extended,High School or Below,Employed,F,Suburban,Married,1
4844,NT97069,Basic,Bachelor,Employed,M,Urban,Married,4
4845,NU22358,Basic,Master,Employed,F,Suburban,Married,4
4846,NU25698,Extended,High School or Below,Employed,F,Suburban,Married,2
4847,NU26460,Extended,College,Unemployed,F,Suburban,Single,2
4848,NU32697,Basic,College,Unemployed,M,Suburban,Single,2
4849,NU42684,Extended,College,Employed,F,Suburban,Married,5
4850,NU57274,Extended,Bachelor,Unemployed,M,Suburban,Single,3
4851,NU61528,Extended,Doctor,Disabled,M,Urban,Single,4
4852,NU64028,Basic,Bachelor,Employed,M,Suburban,Divorced,5
4853,NU84299,Basic,High School or Below,Employed,M,Urban,Married,1
4854,NU93648,Basic,Bachelor,Unemployed,M,Urban,Married,1
4855,NV11692,Basic,Bachelor,Unemployed,F,Suburban,Single,5
4856,NV13794,Basic,High School or Below,Employed,F,Urban,Married,5
4857,NV14535,Basic,High School or Below,Retired,M,Suburban,Divorced,5
4858,NV35796,Extended,Master,Employed,F,Urban,Divorced,2
4859,NV55438,Basic,High School or Below,Retired,F,Suburban,Single,5
4860,NV61299,Extended,Bachelor,Employed,F,Urban,Divorced,1
4861,NV69875,Basic,High School or Below,Employed,M,Rural,Married,2
4862,NV91476,Premium,College,Employed,F,Suburban,Married,3
4863,NV94455,Basic,College,Unemployed,F,Suburban,Single,1
4864,NV98267,Basic,Bachelor,Unemployed,M,Urban,Married,1
4865,NW14895,Basic,Bachelor,Employed,M,Suburban,Divorced,1
4866,NW19960,Basic,College,Employed,M,Suburban,Married,2
4867,NW21079,Basic,Master,Employed,F,Rural,Married,4
4868,NW23827,Basic,College,Unemployed,F,Rural,Married,3
4869,NW30838,Basic,High School or Below,Unemployed,M,Suburban,Single,5
4870,NW41789,Extended,Bachelor,Unemployed,M,Suburban,Single,2
4871,NW54906,Basic,College,Employed,M,Suburban,Married,2
4872,NW62233,Basic,Master,Employed,M,Urban,Married,3
4873,NW65065,Basic,High School or Below,Disabled,F,Suburban,Single,3
4874,NW67881,Basic,Bachelor,Employed,M,Suburban,Married,2
4875,NW73460,Basic,High School or Below,Employed,F,Rural,Married,1
4876,NX11526,Basic,Bachelor,Employed,M,Suburban,Married,1
4877,NX15614,Basic,High School or Below,Unemployed,M,Suburban,Single,2
4878,NX18774,Basic,Bachelor,Employed,M,Suburban,Divorced,2
4879,NX18821,Basic,Master,Employed,M,Suburban,Married,2
4880,NX31380,Extended,Bachelor,Employed,F,Suburban,Married,1
4881,NX32730,Basic,High School or Below,Employed,F,Suburban,Married,3
4882,NX34811,Premium,Bachelor,Employed,F,Rural,Married,5
4883,NX37589,Basic,Bachelor,Employed,F,Suburban,Married,4
4884,NX52648,Extended,High School or Below,Employed,F,Suburban,Married,3
4885,NX58648,Basic,High School or Below,Unemployed,F,Suburban,Married,2
4886,NX62002,Basic,College,Unemployed,M,Suburban,Divorced,2
4887,NX63627,Extended,Doctor,Medical Leave,M,Suburban,Married,2
4888,NX71501,Basic,Doctor,Employed,F,Rural,Married,3
4889,NX84287,Extended,Master,Employed,F,Urban,Married,3
4890,NX93393,Premium,High School or Below,Employed,M,Suburban,Married,2
4891,NY12562,Basic,College,Unemployed,F,Suburban,Single,5
4892,NY20756,Extended,High School or Below,Employed,M,Suburban,Married,3
4893,NY24020,Extended,High School or Below,Employed,M,Urban,Divorced,1
4894,NY30370,Basic,High School or Below,Employed,M,Suburban,Married,4
4895,NY49598,Basic,College,Employed,M,Suburban,Divorced,3
4896,NY55083,Basic,College,Employed,F,Rural,Single,2
4897,NY56352,Basic,Bachelor,Medical Leave,F,Urban,Married,2
4898,NY57065,Basic,Bachelor,Employed,M,Urban,Married,3
4899,NY89701,Extended,Bachelor,Employed,F,Urban,Married,3
4900,NY90858,Extended,College,Employed,M,Urban,Married,3
4901,NY91328,Extended,Bachelor,Retired,F,Suburban,Divorced,3
4902,NY93341,Basic,High School or Below,Employed,F,Rural,Married,1
4903,NY97446,Basic,High School or Below,Employed,F,Urban,Married,2
4904,NZ15548,Premium,Bachelor,Employed,M,Suburban,Married,2
4905,NZ19529,Extended,High School or Below,Unemployed,M,Suburban,Single,1
4906,NZ26102,Basic,High School or Below,Unemployed,F,Suburban,Single,2
4907,NZ30757,Basic,Bachelor,Medical Leave,M,Suburban,Married,3
